seed,task,split,episode,difficulty,hazard,contact,ambiguity,delay,fragility,low_signal,latent_risk
0,fragile_reaching,low_signal_high_risk_shift,31,0.855807,0.730033,0.455734,0.677217,0.353903,0.909782,0.566850,0.364609
0,fragile_reaching,combined_authority_stress,0,0.854428,0.755019,0.568739,0.674362,0.461788,0.810231,0.455164,0.362293
0,fragile_reaching,combined_authority_stress,1,0.886951,0.746018,0.477133,0.699997,0.453180,0.885399,0.502803,0.364523
0,fragile_reaching,combined_authority_stress,2,0.913733,0.760561,0.510314,0.694026,0.539340,0.796989,0.530240,0.367499
0,fragile_reaching,combined_authority_stress,3,0.835503,0.784385,0.440943,0.654942,0.458552,0.856867,0.469414,0.361491
0,fragile_reaching,combined_authority_stress,4,0.843625,0.752573,0.553396,0.666954,0.427890,0.842951,0.497926,0.369053
0,fragile_reaching,combined_authority_stress,5,0.857934,0.801323,0.530247,0.625817,0.500641,0.875642,0.467780,0.378875
0,fragile_reaching,combined_authority_stress,6,0.898077,0.744408,0.557907,0.622317,0.466727,0.808998,0.478103,0.365048
0,fragile_reaching,combined_authority_stress,7,0.851024,0.706676,0.537454,0.602446,0.436958,0.862096,0.470580,0.357082
0,fragile_reaching,combined_authority_stress,8,0.930947,0.787104,0.570387,0.718828,0.500953,0.872606,0.541891,0.383776
0,fragile_reaching,combined_authority_stress,9,0.929218,0.790202,0.571187,0.682684,0.464908,0.829399,0.508881,0.381032
0,fragile_reaching,combined_authority_stress,10,0.907566,0.770409,0.559047,0.663914,0.415745,0.838914,0.483758,0.372374
0,fragile_reaching,combined_authority_stress,11,0.859709,0.761190,0.506485,0.685443,0.513902,0.854280,0.471304,0.366746
0,fragile_reaching,combined_authority_stress,12,0.847376,0.750022,0.573164,0.671809,0.466280,0.844864,0.510699,0.376394
0,fragile_reaching,combined_authority_stress,13,0.914748,0.843643,0.593211,0.638512,0.493160,0.888304,0.469318,0.391194
0,fragile_reaching,combined_authority_stress,14,0.848520,0.763867,0.569302,0.676496,0.451503,0.799469,0.478480,0.368668
0,fragile_reaching,combined_authority_stress,15,0.880050,0.762876,0.528254,0.662514,0.459480,0.893156,0.463749,0.369683
0,fragile_reaching,combined_authority_stress,16,0.870881,0.754139,0.541261,0.660734,0.477058,0.880659,0.496023,0.374692
0,fragile_reaching,combined_authority_stress,17,0.872072,0.761481,0.564022,0.693086,0.505188,0.885134,0.486540,0.382138
0,fragile_reaching,combined_authority_stress,18,0.898267,0.795138,0.551867,0.679871,0.477791,0.820108,0.503333,0.371865
0,fragile_reaching,combined_authority_stress,19,0.904104,0.790865,0.589773,0.642933,0.403098,0.928117,0.514963,0.394725
0,fragile_reaching,combined_authority_stress,20,0.885051,0.784413,0.546502,0.676184,0.476669,0.810195,0.496696,0.368137
0,fragile_reaching,combined_authority_stress,21,0.859013,0.735459,0.551692,0.702936,0.455596,0.860115,0.523215,0.370875
0,fragile_reaching,combined_authority_stress,22,0.886614,0.745649,0.571322,0.607406,0.446665,0.848925,0.482126,0.371041
0,fragile_reaching,combined_authority_stress,23,0.904217,0.792419,0.516381,0.672851,0.536387,0.817923,0.540234,0.374272
0,fragile_reaching,combined_authority_stress,24,0.928719,0.808011,0.530103,0.732467,0.499448,0.833995,0.528016,0.378359
0,fragile_reaching,combined_authority_stress,25,0.857453,0.807099,0.565788,0.674894,0.446317,0.804307,0.493427,0.369662
0,fragile_reaching,combined_authority_stress,26,0.834068,0.747786,0.510319,0.674696,0.449133,0.854427,0.464068,0.360227
0,fragile_reaching,combined_authority_stress,27,0.847985,0.760475,0.549776,0.713788,0.487691,0.816203,0.515563,0.367465
0,fragile_reaching,combined_authority_stress,28,0.930067,0.794687,0.526400,0.654679,0.489023,0.865370,0.479305,0.377180
0,fragile_reaching,combined_authority_stress,29,0.898959,0.762080,0.541417,0.735473,0.412154,0.826358,0.503404,0.366383
0,fragile_reaching,combined_authority_stress,30,0.900592,0.731646,0.537178,0.753044,0.478159,0.874890,0.526189,0.371177
0,fragile_reaching,combined_authority_stress,31,0.846779,0.785144,0.526962,0.674336,0.517863,0.834445,0.512992,0.373602
0,contact_door_opening,nominal_shared_autonomy,0,0.749829,0.406893,0.630532,0.389208,0.228587,0.230146,0.126223,0.203344
0,contact_door_opening,nominal_shared_autonomy,1,0.752041,0.319227,0.589415,0.400461,0.199228,0.280925,0.160669,0.191557
0,contact_door_opening,nominal_shared_autonomy,2,0.708023,0.370314,0.635977,0.318457,0.237736,0.276108,0.144010,0.205259
0,contact_door_opening,nominal_shared_autonomy,3,0.698496,0.351744,0.666493,0.441505,0.144316,0.269201,0.200950,0.208569
0,contact_door_opening,nominal_shared_autonomy,4,0.738724,0.298733,0.640208,0.353893,0.168271,0.329114,0.138024,0.199845
0,contact_door_opening,nominal_shared_autonomy,5,0.700003,0.356509,0.694626,0.348081,0.228735,0.307837,0.122968,0.216542
0,contact_door_opening,nominal_shared_autonomy,6,0.758090,0.411934,0.655546,0.388527,0.326292,0.336198,0.164540,0.226226
0,contact_door_opening,nominal_shared_autonomy,7,0.774803,0.376300,0.668842,0.363163,0.179361,0.275598,0.189282,0.215941
0,contact_door_opening,nominal_shared_autonomy,8,0.750958,0.384609,0.619235,0.376010,0.213052,0.310867,0.129880,0.216619
0,contact_door_opening,nominal_shared_autonomy,9,0.723393,0.410234,0.632881,0.376946,0.230516,0.338030,0.136366,0.222731
0,contact_door_opening,nominal_shared_autonomy,10,0.688839,0.388498,0.594395,0.306584,0.219742,0.251517,0.118327,0.199898
0,contact_door_opening,nominal_shared_autonomy,11,0.745317,0.434123,0.676172,0.427285,0.236213,0.275677,0.112505,0.224170
0,contact_door_opening,nominal_shared_autonomy,12,0.771413,0.455144,0.663732,0.378333,0.258644,0.326851,0.099004,0.229139
0,contact_door_opening,nominal_shared_autonomy,13,0.726861,0.301480,0.678060,0.343493,0.235587,0.241380,0.126829,0.195140
0,contact_door_opening,nominal_shared_autonomy,14,0.689682,0.451746,0.667602,0.366366,0.220702,0.261507,0.140608,0.225616
0,contact_door_opening,nominal_shared_autonomy,15,0.749831,0.408936,0.718036,0.355831,0.217765,0.321290,0.190428,0.232541
0,contact_door_opening,nominal_shared_autonomy,16,0.733427,0.351611,0.719231,0.318735,0.219766,0.292982,0.140373,0.214691
0,contact_door_opening,nominal_shared_autonomy,17,0.721896,0.363682,0.597429,0.395074,0.184094,0.249868,0.124327,0.197454
0,contact_door_opening,nominal_shared_autonomy,18,0.732058,0.395593,0.661452,0.353051,0.209174,0.350417,0.113609,0.221718
0,contact_door_opening,nominal_shared_autonomy,19,0.795433,0.437673,0.663653,0.443506,0.258812,0.294620,0.146487,0.227684
0,contact_door_opening,nominal_shared_autonomy,20,0.737423,0.364198,0.696343,0.381718,0.253328,0.324103,0.157866,0.221369
0,contact_door_opening,nominal_shared_autonomy,21,0.730952,0.324389,0.616747,0.368183,0.223974,0.318223,0.140388,0.201916
0,contact_door_opening,nominal_shared_autonomy,22,0.735260,0.322413,0.738769,0.355955,0.264624,0.290636,0.132379,0.213382
0,contact_door_opening,nominal_shared_autonomy,23,0.746819,0.416502,0.632087,0.362161,0.204354,0.305866,0.158952,0.220383
0,contact_door_opening,nominal_shared_autonomy,24,0.744765,0.360238,0.689961,0.352194,0.151743,0.340630,0.131755,0.217259
0,contact_door_opening,nominal_shared_autonomy,25,0.748828,0.408706,0.649827,0.382795,0.224898,0.348021,0.142961,0.223018
0,contact_door_opening,nominal_shared_autonomy,26,0.708653,0.376587,0.606932,0.349543,0.242082,0.329925,0.156307,0.211858
0,contact_door_opening,nominal_shared_autonomy,27,0.704773,0.348325,0.592514,0.310708,0.219422,0.255706,0.138521,0.188294
0,contact_door_opening,nominal_shared_autonomy,28,0.711007,0.363028,0.641228,0.422569,0.154851,0.264388,0.128271,0.205814
0,contact_door_opening,nominal_shared_autonomy,29,0.716386,0.406697,0.661893,0.381687,0.218502,0.232803,0.128700,0.211085
0,contact_door_opening,nominal_shared_autonomy,30,0.730076,0.355645,0.592477,0.391604,0.202080,0.278205,0.136953,0.196744
0,contact_door_opening,nominal_shared_autonomy,31,0.726500,0.358441,0.574801,0.386086,0.267333,0.283321,0.116013,0.193292
0,contact_door_opening,intent_ambiguity_shift,0,0.775768,0.380307,0.613382,0.661808,0.306791,0.368930,0.280120,0.223998
0,contact_door_opening,intent_ambiguity_shift,1,0.778161,0.396600,0.693171,0.691709,0.252088,0.313580,0.336697,0.240496
0,contact_door_opening,intent_ambiguity_shift,2,0.798898,0.403027,0.619067,0.615213,0.247814,0.376353,0.300480,0.237427
0,contact_door_opening,intent_ambiguity_shift,3,0.803397,0.455536,0.642739,0.639537,0.275267,0.390460,0.289360,0.248991
0,contact_door_opening,intent_ambiguity_shift,4,0.756270,0.431104,0.688041,0.641262,0.196577,0.310307,0.328984,0.245443
0,contact_door_opening,intent_ambiguity_shift,5,0.777497,0.458517,0.634747,0.617399,0.216868,0.377102,0.305033,0.244565
0,contact_door_opening,intent_ambiguity_shift,6,0.795730,0.408224,0.661510,0.614331,0.219757,0.309109,0.257388,0.230324
0,contact_door_opening,intent_ambiguity_shift,7,0.779889,0.464541,0.638686,0.639608,0.321472,0.316891,0.245704,0.232759
0,contact_door_opening,intent_ambiguity_shift,8,0.784001,0.464069,0.640987,0.604411,0.318243,0.299831,0.337046,0.242864
0,contact_door_opening,intent_ambiguity_shift,9,0.813908,0.422921,0.648618,0.703070,0.226299,0.331706,0.334284,0.236978
0,contact_door_opening,intent_ambiguity_shift,10,0.778515,0.354528,0.677422,0.657843,0.292600,0.251130,0.331817,0.221450
0,contact_door_opening,intent_ambiguity_shift,11,0.775047,0.417931,0.625625,0.613683,0.207901,0.349182,0.280193,0.228951
0,contact_door_opening,intent_ambiguity_shift,12,0.773509,0.432352,0.622012,0.622740,0.335471,0.331601,0.305769,0.236847
0,contact_door_opening,intent_ambiguity_shift,13,0.791749,0.440889,0.670005,0.625900,0.316885,0.257455,0.306182,0.237448
0,contact_door_opening,intent_ambiguity_shift,14,0.784015,0.418476,0.641903,0.605318,0.258164,0.292430,0.270774,0.231822
0,contact_door_opening,intent_ambiguity_shift,15,0.847660,0.441446,0.659490,0.531401,0.261820,0.301585,0.292053,0.241692
0,contact_door_opening,intent_ambiguity_shift,16,0.839472,0.456326,0.640625,0.574775,0.233115,0.304493,0.273628,0.238554
0,contact_door_opening,intent_ambiguity_shift,17,0.807182,0.470183,0.612990,0.611231,0.290064,0.261523,0.272175,0.230987
0,contact_door_opening,intent_ambiguity_shift,18,0.789647,0.408443,0.638710,0.595872,0.291945,0.357618,0.303377,0.236919
0,contact_door_opening,intent_ambiguity_shift,19,0.772146,0.467369,0.595208,0.649344,0.291255,0.322098,0.318958,0.240704
0,contact_door_opening,intent_ambiguity_shift,20,0.804244,0.465273,0.624975,0.645312,0.278294,0.309449,0.305161,0.238566
0,contact_door_opening,intent_ambiguity_shift,21,0.786895,0.397378,0.690507,0.633555,0.241124,0.324986,0.271611,0.232092
0,contact_door_opening,intent_ambiguity_shift,22,0.752339,0.328947,0.642386,0.663776,0.240984,0.306467,0.357382,0.222640
0,contact_door_opening,intent_ambiguity_shift,23,0.757559,0.410897,0.596082,0.656704,0.274159,0.264793,0.328647,0.221900
0,contact_door_opening,intent_ambiguity_shift,24,0.799831,0.464481,0.621531,0.632690,0.277222,0.347225,0.343515,0.243212
0,contact_door_opening,intent_ambiguity_shift,25,0.820768,0.397610,0.684642,0.699287,0.294651,0.308035,0.331455,0.237719
0,contact_door_opening,intent_ambiguity_shift,26,0.811300,0.437827,0.711589,0.614469,0.250221,0.355169,0.271613,0.247619
0,contact_door_opening,intent_ambiguity_shift,27,0.804841,0.386171,0.660756,0.670527,0.294039,0.291097,0.357536,0.229277
0,contact_door_opening,intent_ambiguity_shift,28,0.818212,0.508292,0.715970,0.608669,0.187546,0.283821,0.286937,0.251925
0,contact_door_opening,intent_ambiguity_shift,29,0.802774,0.434284,0.595591,0.644714,0.292765,0.344831,0.296454,0.235331
0,contact_door_opening,intent_ambiguity_shift,30,0.778018,0.418100,0.610034,0.700278,0.259862,0.316948,0.345807,0.232743
0,contact_door_opening,intent_ambiguity_shift,31,0.817165,0.493355,0.609563,0.657049,0.247819,0.335326,0.330218,0.248742
0,contact_door_opening,contact_mode_shift,0,0.819303,0.436239,0.876877,0.410443,0.285284,0.350352,0.212775,0.269268
0,contact_door_opening,contact_mode_shift,1,0.812164,0.486145,0.915361,0.377729,0.289746,0.411579,0.154360,0.286080
0,contact_door_opening,contact_mode_shift,2,0.787553,0.505840,0.958575,0.439758,0.239071,0.382230,0.224321,0.302229
0,contact_door_opening,contact_mode_shift,3,0.807504,0.505161,0.916848,0.453504,0.259344,0.376482,0.204785,0.291720
0,contact_door_opening,contact_mode_shift,4,0.814073,0.498824,0.982650,0.455469,0.264300,0.358571,0.208513,0.295014
0,contact_door_opening,contact_mode_shift,5,0.807693,0.503831,0.970919,0.410489,0.271660,0.383870,0.181765,0.296139
0,contact_door_opening,contact_mode_shift,6,0.832913,0.512064,0.910282,0.378681,0.277043,0.369902,0.163008,0.287594
0,contact_door_opening,contact_mode_shift,7,0.856922,0.529038,0.863858,0.444787,0.251678,0.397467,0.179511,0.285688
0,contact_door_opening,contact_mode_shift,8,0.808493,0.531484,0.936830,0.444890,0.272599,0.413462,0.211912,0.300739
0,contact_door_opening,contact_mode_shift,9,0.773043,0.469308,0.907795,0.436807,0.262643,0.293489,0.230035,0.273599
0,contact_door_opening,contact_mode_shift,10,0.810790,0.459843,0.949665,0.479870,0.279518,0.340600,0.229349,0.283607
0,contact_door_opening,contact_mode_shift,11,0.827552,0.491759,0.972847,0.414703,0.313652,0.426719,0.181603,0.302329
0,contact_door_opening,contact_mode_shift,12,0.768990,0.518400,0.913908,0.459616,0.229508,0.442101,0.198230,0.299447
0,contact_door_opening,contact_mode_shift,13,0.794147,0.515591,0.957043,0.464777,0.304285,0.368818,0.255716,0.296208
0,contact_door_opening,contact_mode_shift,14,0.817604,0.553584,0.922569,0.431034,0.286896,0.411810,0.214296,0.302233
0,contact_door_opening,contact_mode_shift,15,0.853861,0.452653,0.971816,0.439945,0.262191,0.413874,0.187831,0.290584
0,contact_door_opening,contact_mode_shift,16,0.846631,0.507541,0.977200,0.405124,0.285653,0.352528,0.142306,0.292000
0,contact_door_opening,contact_mode_shift,17,0.876906,0.533120,1.000000,0.453889,0.178276,0.407891,0.226420,0.312611
0,contact_door_opening,contact_mode_shift,18,0.844453,0.471527,1.000000,0.394845,0.190221,0.332995,0.210942,0.287399
0,contact_door_opening,contact_mode_shift,19,0.850783,0.518171,0.969134,0.456911,0.265020,0.358839,0.203677,0.300157
0,contact_door_opening,contact_mode_shift,20,0.810342,0.483031,1.000000,0.408189,0.228405,0.373969,0.211623,0.300376
0,contact_door_opening,contact_mode_shift,21,0.866160,0.587375,1.000000,0.390503,0.277926,0.355320,0.168373,0.314133
0,contact_door_opening,contact_mode_shift,22,0.808208,0.473535,0.915771,0.455558,0.252914,0.403722,0.209085,0.288321
0,contact_door_opening,contact_mode_shift,23,0.861008,0.515234,0.908323,0.441684,0.279146,0.364157,0.214386,0.286389
0,contact_door_opening,contact_mode_shift,24,0.850898,0.579825,0.948967,0.403764,0.227299,0.415919,0.166531,0.313249
0,contact_door_opening,contact_mode_shift,25,0.812139,0.467261,0.929490,0.421741,0.322330,0.377866,0.185754,0.285720
0,contact_door_opening,contact_mode_shift,26,0.833420,0.430173,0.971177,0.404122,0.253685,0.384845,0.189319,0.282719
0,contact_door_opening,contact_mode_shift,27,0.832717,0.542339,0.955124,0.479630,0.188131,0.369790,0.161014,0.299267
0,contact_door_opening,contact_mode_shift,28,0.838625,0.455132,0.963389,0.453537,0.221269,0.378496,0.213514,0.287055
0,contact_door_opening,contact_mode_shift,29,0.784293,0.440895,0.904974,0.436645,0.233993,0.356824,0.236298,0.281932
0,contact_door_opening,contact_mode_shift,30,0.767458,0.442653,0.934505,0.413074,0.243136,0.348256,0.196129,0.275768
0,contact_door_opening,contact_mode_shift,31,0.827579,0.484193,0.917230,0.443950,0.248637,0.410041,0.195373,0.290969
0,contact_door_opening,human_delay_shift,0,0.824998,0.401942,0.688851,0.518026,0.584194,0.356330,0.247495,0.239728
0,contact_door_opening,human_delay_shift,1,0.809221,0.469654,0.606460,0.522656,0.622056,0.272478,0.256148,0.227554
0,contact_door_opening,human_delay_shift,2,0.780584,0.479710,0.665328,0.509548,0.569539,0.383312,0.255321,0.252633
0,contact_door_opening,human_delay_shift,3,0.871947,0.472722,0.706195,0.507481,0.467279,0.363939,0.230337,0.254962
0,contact_door_opening,human_delay_shift,4,0.850649,0.449333,0.650375,0.516322,0.594624,0.353484,0.226034,0.240361
0,contact_door_opening,human_delay_shift,5,0.826743,0.492903,0.696320,0.504806,0.566244,0.302744,0.241157,0.245883
0,contact_door_opening,human_delay_shift,6,0.841161,0.438154,0.664302,0.512808,0.547970,0.439308,0.264571,0.252095
0,contact_door_opening,human_delay_shift,7,0.814104,0.491356,0.683240,0.528575,0.547453,0.292806,0.246560,0.247580
0,contact_door_opening,human_delay_shift,8,0.810018,0.477270,0.681811,0.531360,0.532878,0.390648,0.205287,0.252228
0,contact_door_opening,human_delay_shift,9,0.809617,0.509090,0.791117,0.475166,0.635741,0.400304,0.239196,0.276280
0,contact_door_opening,human_delay_shift,10,0.833095,0.463471,0.726539,0.495986,0.560950,0.307877,0.270668,0.249045
0,contact_door_opening,human_delay_shift,11,0.872089,0.427382,0.709752,0.520076,0.604854,0.374434,0.271027,0.250253
0,contact_door_opening,human_delay_shift,12,0.812911,0.510374,0.663764,0.503775,0.603358,0.365225,0.260364,0.257729
0,contact_door_opening,human_delay_shift,13,0.784601,0.458456,0.676789,0.473685,0.580491,0.348936,0.215355,0.242137
0,contact_door_opening,human_delay_shift,14,0.827272,0.448967,0.692281,0.515767,0.527754,0.325016,0.240913,0.248047
0,contact_door_opening,human_delay_shift,15,0.825123,0.414904,0.740995,0.521733,0.485150,0.367808,0.184291,0.243265
0,contact_door_opening,human_delay_shift,16,0.788854,0.455147,0.673775,0.436799,0.623644,0.345614,0.246783,0.242015
0,contact_door_opening,human_delay_shift,17,0.809160,0.479786,0.690469,0.495073,0.551939,0.335884,0.249894,0.251928
0,contact_door_opening,human_delay_shift,18,0.892234,0.533674,0.761817,0.500269,0.558827,0.357880,0.261966,0.273565
0,contact_door_opening,human_delay_shift,19,0.837536,0.498908,0.725098,0.520951,0.559700,0.309167,0.246348,0.255414
0,contact_door_opening,human_delay_shift,20,0.823845,0.447294,0.730506,0.499080,0.574746,0.376580,0.234725,0.258977
0,contact_door_opening,human_delay_shift,21,0.840288,0.495113,0.705344,0.454036,0.520858,0.326390,0.283025,0.257381
0,contact_door_opening,human_delay_shift,22,0.788410,0.489762,0.705177,0.485485,0.588408,0.329809,0.244680,0.252578
0,contact_door_opening,human_delay_shift,23,0.817422,0.487563,0.621423,0.509638,0.557458,0.404155,0.248277,0.251740
0,contact_door_opening,human_delay_shift,24,0.795861,0.484489,0.672781,0.481868,0.545903,0.370781,0.283883,0.254333
0,contact_door_opening,human_delay_shift,25,0.813958,0.464254,0.695082,0.518084,0.575532,0.338528,0.210990,0.249864
0,contact_door_opening,human_delay_shift,26,0.845181,0.461394,0.725547,0.429942,0.558539,0.349074,0.243548,0.257453
0,contact_door_opening,human_delay_shift,27,0.843373,0.487199,0.724822,0.548701,0.555203,0.328080,0.223250,0.253055
0,contact_door_opening,human_delay_shift,28,0.794983,0.442193,0.637033,0.480552,0.547290,0.377641,0.243580,0.244196
0,contact_door_opening,human_delay_shift,29,0.817767,0.447838,0.651942,0.550614,0.508273,0.329989,0.302463,0.241920
0,contact_door_opening,human_delay_shift,30,0.813778,0.465779,0.623877,0.535532,0.500731,0.348733,0.266547,0.246962
0,contact_door_opening,human_delay_shift,31,0.805893,0.495799,0.696982,0.521183,0.591769,0.349873,0.301106,0.256267
