split,method,seed,n,task_success,safety_violation,authority_regret,human_burden,late_handoff,handoff_churn,recovery_success,intervention_cost,boundary_calibration_error,override_precision,unsafe_autonomy,robust_utility
intent_ambiguity_shift,authority_boundary_v4,4,192,0.354167,0.255208,0.319407,0.812969,0.277423,0.411496,0.578183,0.364987,0.254361,0.510208,0.042720,-0.163038
intent_ambiguity_shift,authority_boundary_v4,5,192,0.328125,0.213542,0.320484,0.811544,0.277714,0.410720,0.577317,0.365961,0.254068,0.507599,0.042886,-0.163294
intent_ambiguity_shift,authority_boundary_v4,6,192,0.375000,0.161458,0.322299,0.813651,0.276205,0.414369,0.577566,0.364871,0.256112,0.506693,0.042536,-0.085154
intent_ambiguity_shift,authority_boundary_v4,7,192,0.354167,0.182292,0.321495,0.815581,0.280890,0.410037,0.576659,0.364464,0.256503,0.506682,0.042800,-0.119428
intent_ambiguity_shift,authority_boundary_v4,8,192,0.416667,0.208333,0.320915,0.815057,0.276958,0.410881,0.578788,0.365254,0.255195,0.509162,0.042711,-0.072184
intent_ambiguity_shift,authority_boundary_v4,9,192,0.380208,0.229167,0.322331,0.815707,0.277948,0.412597,0.577035,0.364800,0.254377,0.507206,0.042529,-0.122528
intent_ambiguity_shift,authority_boundary_v5,0,192,0.380208,0.161458,0.285357,0.658115,0.259963,0.390785,0.646668,0.350799,0.244414,0.538666,0.063842,-0.021017
intent_ambiguity_shift,authority_boundary_v5,1,192,0.432292,0.171875,0.286561,0.657270,0.262538,0.392632,0.645173,0.351199,0.245989,0.539108,0.063982,0.023716
intent_ambiguity_shift,authority_boundary_v5,2,192,0.494792,0.177083,0.286231,0.661748,0.264236,0.394521,0.645354,0.351595,0.245944,0.538192,0.063127,0.081472
intent_ambiguity_shift,authority_boundary_v5,3,192,0.463542,0.166667,0.286371,0.659123,0.259716,0.389572,0.646555,0.350973,0.244279,0.537431,0.063238,0.058750
intent_ambiguity_shift,authority_boundary_v5,4,192,0.437500,0.182292,0.284362,0.659215,0.260961,0.391276,0.645830,0.350039,0.243535,0.540992,0.063589,0.023133
intent_ambiguity_shift,authority_boundary_v5,5,192,0.406250,0.166667,0.285994,0.662070,0.262256,0.390151,0.643614,0.349841,0.246114,0.538413,0.063058,0.000247
intent_ambiguity_shift,authority_boundary_v5,6,192,0.432292,0.192708,0.286754,0.660425,0.260875,0.395547,0.644615,0.350460,0.245523,0.538214,0.063539,0.009940
intent_ambiguity_shift,authority_boundary_v5,7,192,0.343750,0.161458,0.287472,0.662515,0.264797,0.391136,0.644361,0.352179,0.245965,0.534428,0.063177,-0.060199
intent_ambiguity_shift,authority_boundary_v5,8,192,0.494792,0.125000,0.286654,0.659977,0.261629,0.393562,0.644470,0.350386,0.244681,0.538486,0.063512,0.114664
intent_ambiguity_shift,authority_boundary_v5,9,192,0.473958,0.177083,0.285175,0.659045,0.261657,0.392313,0.646336,0.349988,0.242802,0.538414,0.063639,0.062467
intent_ambiguity_shift,bayesian_authority_allocation,0,192,0.380208,0.197917,0.305520,0.680721,0.295850,0.378158,0.566993,0.342955,0.244771,0.497723,0.065453,-0.063904
intent_ambiguity_shift,bayesian_authority_allocation,1,192,0.395833,0.197917,0.305185,0.685747,0.297098,0.381524,0.564680,0.342147,0.246361,0.496456,0.064509,-0.050109
intent_ambiguity_shift,bayesian_authority_allocation,2,192,0.416667,0.187500,0.307039,0.685634,0.299906,0.382694,0.566363,0.344922,0.245053,0.499083,0.063873,-0.023987
intent_ambiguity_shift,bayesian_authority_allocation,3,192,0.359375,0.213542,0.304826,0.680795,0.294991,0.380625,0.565137,0.341832,0.244052,0.497906,0.065713,-0.094464
intent_ambiguity_shift,bayesian_authority_allocation,4,192,0.359375,0.192708,0.306491,0.684043,0.297652,0.380747,0.565691,0.341902,0.244645,0.498512,0.064213,-0.083146
intent_ambiguity_shift,bayesian_authority_allocation,5,192,0.401042,0.255208,0.306124,0.682741,0.297698,0.380791,0.566959,0.341593,0.245595,0.500403,0.065187,-0.079706
intent_ambiguity_shift,bayesian_authority_allocation,6,192,0.390625,0.192708,0.305981,0.684751,0.297877,0.385221,0.564408,0.343262,0.246152,0.497118,0.064702,-0.052750
intent_ambiguity_shift,bayesian_authority_allocation,7,192,0.416667,0.187500,0.306071,0.685858,0.299155,0.383298,0.565784,0.345010,0.246560,0.497855,0.064185,-0.023806
intent_ambiguity_shift,bayesian_authority_allocation,8,192,0.369792,0.171875,0.307017,0.686143,0.296820,0.384322,0.565162,0.343450,0.244595,0.497979,0.064295,-0.060941
intent_ambiguity_shift,bayesian_authority_allocation,9,192,0.411458,0.203125,0.306731,0.683381,0.297992,0.383119,0.566851,0.344912,0.245079,0.498265,0.065196,-0.037970
intent_ambiguity_shift,cbf_safety_filter,0,192,0.500000,0.140625,0.240314,0.277435,0.248242,0.311448,0.682296,0.196871,0.234991,0.569231,0.095673,0.243954
intent_ambiguity_shift,cbf_safety_filter,1,192,0.520833,0.109375,0.238939,0.279394,0.248941,0.313395,0.680113,0.197260,0.234123,0.566875,0.094529,0.283477
intent_ambiguity_shift,cbf_safety_filter,2,192,0.541667,0.140625,0.240518,0.278083,0.251051,0.313489,0.680011,0.197409,0.235785,0.570339,0.096539,0.284483
intent_ambiguity_shift,cbf_safety_filter,3,192,0.468750,0.145833,0.239539,0.279851,0.248711,0.310771,0.680567,0.196840,0.235515,0.569549,0.095370,0.208959
intent_ambiguity_shift,cbf_safety_filter,4,192,0.526042,0.140625,0.239667,0.276208,0.249626,0.310717,0.681226,0.196964,0.233418,0.569386,0.095191,0.270223
intent_ambiguity_shift,cbf_safety_filter,5,192,0.557292,0.171875,0.241056,0.279759,0.250753,0.311681,0.680838,0.199079,0.234117,0.569658,0.095356,0.280360
intent_ambiguity_shift,cbf_safety_filter,6,192,0.447917,0.125000,0.239642,0.279423,0.249855,0.312499,0.682641,0.196838,0.237025,0.567927,0.094749,0.200895
intent_ambiguity_shift,cbf_safety_filter,7,192,0.468750,0.114583,0.240846,0.283229,0.253002,0.312972,0.680480,0.198022,0.235795,0.567457,0.095435,0.226121
intent_ambiguity_shift,cbf_safety_filter,8,192,0.505208,0.088542,0.239841,0.277956,0.250029,0.313075,0.680350,0.197090,0.235842,0.568638,0.094837,0.280788
intent_ambiguity_shift,cbf_safety_filter,9,192,0.453125,0.098958,0.240460,0.279306,0.249284,0.313107,0.681209,0.198032,0.234316,0.569645,0.095327,0.221858
intent_ambiguity_shift,confidence_threshold_shared_control,0,192,0.218750,0.302083,0.412154,0.831452,0.350288,0.439759,0.374147,0.350893,0.304848,0.378707,0.051195,-0.385103
intent_ambiguity_shift,confidence_threshold_shared_control,1,192,0.213542,0.208333,0.411132,0.834692,0.350871,0.441791,0.375133,0.350739,0.306368,0.378004,0.050822,-0.332952
intent_ambiguity_shift,confidence_threshold_shared_control,2,192,0.239583,0.281250,0.413005,0.834598,0.354604,0.443935,0.372402,0.351279,0.305462,0.378038,0.050518,-0.353691
intent_ambiguity_shift,confidence_threshold_shared_control,3,192,0.234375,0.270833,0.411731,0.833665,0.350265,0.440094,0.373963,0.350358,0.306045,0.378982,0.050746,-0.350526
intent_ambiguity_shift,confidence_threshold_shared_control,4,192,0.255208,0.276042,0.411556,0.835110,0.350459,0.441732,0.374455,0.351008,0.304280,0.379231,0.050609,-0.333478
intent_ambiguity_shift,confidence_threshold_shared_control,5,192,0.234375,0.192708,0.412184,0.832637,0.351759,0.440388,0.375607,0.350731,0.305517,0.377984,0.051162,-0.302136
intent_ambiguity_shift,confidence_threshold_shared_control,6,192,0.229167,0.234375,0.412258,0.832039,0.351312,0.443290,0.373086,0.350308,0.306367,0.378521,0.051313,-0.333488
intent_ambiguity_shift,confidence_threshold_shared_control,7,192,0.213542,0.276042,0.413529,0.838582,0.354081,0.442572,0.374269,0.351268,0.304347,0.377335,0.050633,-0.377193
intent_ambiguity_shift,confidence_threshold_shared_control,8,192,0.250000,0.197917,0.412788,0.832985,0.349892,0.441001,0.374249,0.349785,0.306108,0.380143,0.050888,-0.289763
intent_ambiguity_shift,confidence_threshold_shared_control,9,192,0.213542,0.229167,0.411361,0.833726,0.350850,0.443887,0.374620,0.350479,0.304921,0.380435,0.050586,-0.345957
intent_ambiguity_shift,controller_fusion_prior,0,192,0.182292,0.322917,0.529548,0.421697,0.350278,0.411118,0.229018,0.206244,0.314511,0.279082,0.225815,-0.359193
intent_ambiguity_shift,controller_fusion_prior,1,192,0.125000,0.328125,0.530372,0.419996,0.352162,0.413254,0.229162,0.204508,0.314576,0.278109,0.227344,-0.419884
intent_ambiguity_shift,controller_fusion_prior,2,192,0.093750,0.343750,0.531670,0.424545,0.354395,0.412466,0.229122,0.206949,0.315037,0.276849,0.225624,-0.462748
intent_ambiguity_shift,controller_fusion_prior,3,192,0.093750,0.250000,0.529846,0.421467,0.350792,0.411120,0.231089,0.205858,0.313985,0.279316,0.225676,-0.402423
intent_ambiguity_shift,controller_fusion_prior,4,192,0.161458,0.338542,0.530242,0.421825,0.350102,0.409712,0.230515,0.205603,0.314631,0.279600,0.226073,-0.389537
intent_ambiguity_shift,controller_fusion_prior,5,192,0.125000,0.291667,0.530292,0.420813,0.352602,0.411170,0.231162,0.207140,0.313999,0.279467,0.227263,-0.397379
intent_ambiguity_shift,controller_fusion_prior,6,192,0.145833,0.322917,0.532171,0.422400,0.352191,0.414397,0.227769,0.206449,0.315602,0.277373,0.226470,-0.397296
intent_ambiguity_shift,controller_fusion_prior,7,192,0.161458,0.317708,0.530979,0.423654,0.354907,0.412762,0.227344,0.207123,0.316502,0.277017,0.226182,-0.378784
intent_ambiguity_shift,controller_fusion_prior,8,192,0.114583,0.317708,0.530907,0.422042,0.353077,0.413074,0.229343,0.207261,0.315415,0.280804,0.226221,-0.424852
intent_ambiguity_shift,controller_fusion_prior,9,192,0.182292,0.322917,0.529187,0.425572,0.352080,0.411678,0.229709,0.205998,0.315596,0.279165,0.225479,-0.360308
intent_ambiguity_shift,fixed_human_teleoperation,0,192,0.197917,0.265625,0.374195,0.999980,0.366647,0.280964,0.424955,0.443029,0.284036,0.457827,0.044503,-0.403001
intent_ambiguity_shift,fixed_human_teleoperation,1,192,0.166667,0.166667,0.375071,1.000000,0.370089,0.280904,0.426609,0.441563,0.284969,0.458733,0.044769,-0.373385
intent_ambiguity_shift,fixed_human_teleoperation,2,192,0.208333,0.177083,0.376898,1.000000,0.370005,0.283778,0.426628,0.442414,0.285619,0.458047,0.044317,-0.339048
intent_ambiguity_shift,fixed_human_teleoperation,3,192,0.161458,0.182292,0.375839,1.000000,0.365571,0.279839,0.426240,0.442122,0.285262,0.459556,0.044470,-0.387707
intent_ambiguity_shift,fixed_human_teleoperation,4,192,0.151042,0.218750,0.374682,1.000000,0.367994,0.281506,0.426392,0.443081,0.281656,0.459657,0.044461,-0.421110
intent_ambiguity_shift,fixed_human_teleoperation,5,192,0.177083,0.218750,0.375962,1.000000,0.367979,0.281309,0.425706,0.442230,0.284332,0.459647,0.044495,-0.395332
intent_ambiguity_shift,fixed_human_teleoperation,6,192,0.229167,0.223958,0.377116,1.000000,0.367023,0.284335,0.426151,0.442745,0.286605,0.458036,0.044676,-0.346993
intent_ambiguity_shift,fixed_human_teleoperation,7,192,0.177083,0.197917,0.376177,1.000000,0.371030,0.281686,0.425565,0.442981,0.286603,0.457562,0.045000,-0.383089
intent_ambiguity_shift,fixed_human_teleoperation,8,192,0.223958,0.192708,0.377269,0.999984,0.368090,0.283626,0.425023,0.443511,0.284751,0.458806,0.044546,-0.333113
intent_ambiguity_shift,fixed_human_teleoperation,9,192,0.187500,0.187500,0.375277,1.000000,0.368346,0.281626,0.427111,0.442696,0.285138,0.458378,0.044445,-0.365400
intent_ambiguity_shift,fixed_policy_authority,0,192,0.041667,0.348958,0.609382,0.251395,0.504396,0.288378,0.022080,0.119462,0.375550,0.059498,0.360970,-0.512856
intent_ambiguity_shift,fixed_policy_authority,1,192,0.036458,0.380208,0.609898,0.252976,0.508117,0.291485,0.021985,0.119957,0.375256,0.056670,0.360948,-0.538974
intent_ambiguity_shift,fixed_policy_authority,2,192,0.015625,0.359375,0.610244,0.256394,0.509587,0.292506,0.019763,0.121974,0.375555,0.058499,0.359872,-0.548534
intent_ambiguity_shift,fixed_policy_authority,3,192,0.046875,0.328125,0.610200,0.252516,0.505308,0.289492,0.021070,0.121394,0.375762,0.059825,0.361321,-0.495759
intent_ambiguity_shift,fixed_policy_authority,4,192,0.041667,0.333333,0.610241,0.252679,0.506522,0.294190,0.021118,0.120600,0.375088,0.059679,0.361203,-0.504920
intent_ambiguity_shift,fixed_policy_authority,5,192,0.036458,0.395833,0.611656,0.253599,0.508024,0.293260,0.020759,0.121172,0.375616,0.058691,0.361200,-0.549667
intent_ambiguity_shift,fixed_policy_authority,6,192,0.026042,0.390625,0.609106,0.252832,0.507330,0.294471,0.021816,0.120718,0.377150,0.059147,0.361282,-0.555938
intent_ambiguity_shift,fixed_policy_authority,7,192,0.057292,0.328125,0.610202,0.254782,0.509711,0.291828,0.020541,0.121658,0.375272,0.057643,0.360691,-0.486940
intent_ambiguity_shift,fixed_policy_authority,8,192,0.036458,0.307292,0.609439,0.254204,0.509237,0.290925,0.021515,0.120775,0.374222,0.060519,0.359147,-0.494177
intent_ambiguity_shift,fixed_policy_authority,9,192,0.078125,0.302083,0.608130,0.253631,0.506027,0.293733,0.018132,0.121966,0.375579,0.058316,0.360428,-0.449029
intent_ambiguity_shift,mpc_risk_arbitration,0,192,0.572917,0.130208,0.216898,0.324045,0.234620,0.320091,0.749014,0.263787,0.213941,0.597093,0.108464,0.317785
intent_ambiguity_shift,mpc_risk_arbitration,1,192,0.515625,0.140625,0.219188,0.324200,0.234683,0.322154,0.749301,0.262913,0.215394,0.596697,0.109142,0.253277
intent_ambiguity_shift,mpc_risk_arbitration,2,192,0.557292,0.177083,0.219607,0.325725,0.238450,0.322530,0.749152,0.266160,0.214517,0.596146,0.107769,0.270885
intent_ambiguity_shift,mpc_risk_arbitration,3,192,0.552083,0.145833,0.217487,0.321721,0.234277,0.321589,0.748600,0.264272,0.214851,0.598923,0.108001,0.287468
intent_ambiguity_shift,mpc_risk_arbitration,4,192,0.536458,0.140625,0.216282,0.320598,0.232615,0.319813,0.748440,0.263840,0.215309,0.599350,0.107803,0.276152
intent_ambiguity_shift,mpc_risk_arbitration,5,192,0.473958,0.140625,0.217125,0.326059,0.234252,0.320367,0.750948,0.265353,0.216108,0.598240,0.107638,0.211852
intent_ambiguity_shift,mpc_risk_arbitration,6,192,0.531250,0.171875,0.216542,0.324609,0.234654,0.323161,0.749119,0.263116,0.216080,0.598442,0.108094,0.249940
intent_ambiguity_shift,mpc_risk_arbitration,7,192,0.567708,0.145833,0.219165,0.326195,0.238682,0.322273,0.749564,0.265216,0.215671,0.597940,0.107303,0.300795
intent_ambiguity_shift,mpc_risk_arbitration,8,192,0.536458,0.156250,0.216702,0.322443,0.235154,0.321344,0.749869,0.264052,0.214709,0.597816,0.107898,0.265420
intent_ambiguity_shift,mpc_risk_arbitration,9,192,0.546875,0.187500,0.217020,0.325094,0.233227,0.322575,0.748491,0.265244,0.215481,0.597938,0.109181,0.255677
intent_ambiguity_shift,oracle_authority_assignment,0,192,0.614583,0.145833,0.165025,0.364251,0.215378,0.298422,0.874493,0.288399,0.164330,0.719856,0.066540,0.366339
intent_ambiguity_shift,oracle_authority_assignment,1,192,0.640625,0.140625,0.165340,0.367057,0.216501,0.301242,0.871603,0.289424,0.165464,0.716794,0.066720,0.394005
intent_ambiguity_shift,oracle_authority_assignment,2,192,0.593750,0.098958,0.166070,0.368430,0.218603,0.304636,0.871546,0.291053,0.165312,0.717429,0.066579,0.371541
intent_ambiguity_shift,oracle_authority_assignment,3,192,0.604167,0.114583,0.163561,0.367111,0.214438,0.301816,0.873102,0.288217,0.166005,0.719168,0.066309,0.374627
intent_ambiguity_shift,oracle_authority_assignment,4,192,0.614583,0.114583,0.162558,0.367036,0.213596,0.301312,0.872067,0.288491,0.164306,0.718977,0.067135,0.385397
intent_ambiguity_shift,oracle_authority_assignment,5,192,0.552083,0.098958,0.165659,0.367922,0.215819,0.302638,0.874555,0.290037,0.164813,0.717927,0.065626,0.331126
intent_ambiguity_shift,oracle_authority_assignment,6,192,0.635417,0.083333,0.165442,0.371602,0.216674,0.304757,0.873248,0.290558,0.167538,0.716286,0.065620,0.422770
intent_ambiguity_shift,oracle_authority_assignment,7,192,0.609375,0.109375,0.164269,0.371599,0.219666,0.304058,0.871191,0.291684,0.165814,0.716089,0.066351,0.380205
intent_ambiguity_shift,oracle_authority_assignment,8,192,0.614583,0.135417,0.165091,0.368536,0.216026,0.304270,0.871568,0.289896,0.164975,0.716286,0.066872,0.370563
intent_ambiguity_shift,oracle_authority_assignment,9,192,0.557292,0.098958,0.164750,0.367967,0.214477,0.303655,0.872773,0.288031,0.165005,0.718493,0.066133,0.336702
intent_ambiguity_shift,pomdp_handoff_policy,0,192,0.473958,0.130208,0.253430,0.508471,0.257892,0.357939,0.680073,0.326949,0.224397,0.558717,0.087178,0.145334
intent_ambiguity_shift,pomdp_handoff_policy,1,192,0.447917,0.151042,0.254836,0.507517,0.259844,0.362512,0.680199,0.324101,0.225145,0.556838,0.088074,0.105687
intent_ambiguity_shift,pomdp_handoff_policy,2,192,0.479167,0.244792,0.255858,0.509851,0.263725,0.363283,0.676175,0.327257,0.225771,0.558636,0.087645,0.076645
intent_ambiguity_shift,pomdp_handoff_policy,3,192,0.453125,0.197917,0.253946,0.505645,0.257522,0.359741,0.679343,0.324420,0.224465,0.558035,0.087215,0.083108
intent_ambiguity_shift,pomdp_handoff_policy,4,192,0.416667,0.182292,0.254150,0.506436,0.258890,0.360932,0.679356,0.324877,0.224866,0.559116,0.086779,0.055690
intent_ambiguity_shift,pomdp_handoff_policy,5,192,0.437500,0.135417,0.255219,0.509128,0.260071,0.360792,0.678582,0.324753,0.225287,0.557360,0.087351,0.104451
intent_ambiguity_shift,pomdp_handoff_policy,6,192,0.500000,0.156250,0.255638,0.509032,0.257779,0.363064,0.679074,0.325573,0.225825,0.556504,0.087264,0.154004
intent_ambiguity_shift,pomdp_handoff_policy,7,192,0.437500,0.208333,0.256760,0.511158,0.262642,0.363969,0.677725,0.327171,0.226535,0.555279,0.086813,0.057267
intent_ambiguity_shift,pomdp_handoff_policy,8,192,0.505208,0.166667,0.254970,0.508670,0.260187,0.363271,0.678759,0.324760,0.225714,0.559707,0.087455,0.152654
intent_ambiguity_shift,pomdp_handoff_policy,9,192,0.458333,0.187500,0.253830,0.508634,0.259713,0.362588,0.678383,0.325055,0.226054,0.559548,0.087589,0.093254
intent_ambiguity_shift,recovery_aware_mpc,0,192,0.546875,0.161458,0.229338,0.369776,0.229521,0.329848,0.800060,0.310004,0.224732,0.589716,0.106244,0.257389
intent_ambiguity_shift,recovery_aware_mpc,1,192,0.531250,0.182292,0.230369,0.371861,0.230537,0.331991,0.798838,0.313745,0.225566,0.588634,0.105942,0.227198
intent_ambiguity_shift,recovery_aware_mpc,2,192,0.562500,0.161458,0.229481,0.373400,0.233079,0.331908,0.797033,0.315412,0.225959,0.586989,0.106275,0.270509
intent_ambiguity_shift,recovery_aware_mpc,3,192,0.583333,0.197917,0.231891,0.371820,0.228956,0.331467,0.799790,0.311058,0.224282,0.589712,0.105744,0.269884
intent_ambiguity_shift,recovery_aware_mpc,4,192,0.557292,0.135417,0.230833,0.372590,0.231618,0.331407,0.797554,0.313229,0.224538,0.592011,0.104946,0.281857
intent_ambiguity_shift,recovery_aware_mpc,5,192,0.541667,0.161458,0.231796,0.369837,0.230980,0.332154,0.799388,0.311439,0.225323,0.587341,0.106687,0.250845
intent_ambiguity_shift,recovery_aware_mpc,6,192,0.572917,0.182292,0.231791,0.369968,0.230326,0.334214,0.798061,0.311943,0.225889,0.587962,0.106099,0.268848
intent_ambiguity_shift,recovery_aware_mpc,7,192,0.546875,0.119792,0.232671,0.373460,0.234754,0.333195,0.797130,0.312676,0.225891,0.587077,0.105527,0.279765
intent_ambiguity_shift,recovery_aware_mpc,8,192,0.473958,0.182292,0.232740,0.374663,0.230177,0.333343,0.799649,0.312276,0.224321,0.589205,0.106005,0.168748
intent_ambiguity_shift,recovery_aware_mpc,9,192,0.614583,0.197917,0.231401,0.367416,0.230732,0.332951,0.798334,0.312286,0.226341,0.587307,0.107168,0.301612
intent_ambiguity_shift,uncertainty_triggered_handoff,0,192,0.317708,0.161458,0.327882,0.754621,0.288469,0.470081,0.522961,0.349362,0.274188,0.478062,0.048293,-0.141139
intent_ambiguity_shift,uncertainty_triggered_handoff,1,192,0.276042,0.213542,0.328455,0.758523,0.291317,0.471704,0.522020,0.351363,0.274835,0.478256,0.047308,-0.217103
intent_ambiguity_shift,uncertainty_triggered_handoff,2,192,0.359375,0.244792,0.328741,0.761230,0.293790,0.473286,0.520007,0.351361,0.275768,0.479023,0.047072,-0.154613
intent_ambiguity_shift,uncertainty_triggered_handoff,3,192,0.338542,0.192708,0.328188,0.755270,0.288064,0.469176,0.523482,0.350799,0.274671,0.479051,0.048116,-0.139842
intent_ambiguity_shift,uncertainty_triggered_handoff,4,192,0.291667,0.161458,0.327624,0.756373,0.288043,0.472800,0.522572,0.349526,0.273468,0.479426,0.047907,-0.167843
intent_ambiguity_shift,uncertainty_triggered_handoff,5,192,0.333333,0.187500,0.328339,0.754912,0.291529,0.471695,0.520458,0.350556,0.274973,0.477377,0.048319,-0.142847
intent_ambiguity_shift,uncertainty_triggered_handoff,6,192,0.291667,0.208333,0.328019,0.755891,0.290973,0.472343,0.520677,0.352877,0.276131,0.477980,0.048179,-0.197789
intent_ambiguity_shift,uncertainty_triggered_handoff,7,192,0.296875,0.182292,0.328829,0.759796,0.293114,0.472668,0.522406,0.351753,0.276619,0.475612,0.047230,-0.177705
intent_ambiguity_shift,uncertainty_triggered_handoff,8,192,0.390625,0.223958,0.329492,0.756446,0.291528,0.474138,0.522307,0.351448,0.274773,0.480021,0.048093,-0.109050
intent_ambiguity_shift,uncertainty_triggered_handoff,9,192,0.328125,0.223958,0.327630,0.756439,0.291447,0.471636,0.522365,0.351582,0.275566,0.477598,0.047800,-0.170779
low_signal_high_risk_shift,authority_boundary_v4,0,192,0.281250,0.218750,0.358057,0.847635,0.330023,0.436654,0.547484,0.381453,0.302859,0.461044,0.051759,-0.246870
low_signal_high_risk_shift,authority_boundary_v4,1,192,0.281250,0.250000,0.356181,0.845051,0.330257,0.433240,0.547362,0.380967,0.302919,0.462583,0.051872,-0.264745
low_signal_high_risk_shift,authority_boundary_v4,2,192,0.291667,0.260417,0.357400,0.849728,0.330542,0.432786,0.546811,0.382064,0.302168,0.461748,0.051755,-0.262359
low_signal_high_risk_shift,authority_boundary_v4,3,192,0.255208,0.270833,0.357336,0.845219,0.328699,0.433522,0.549827,0.379006,0.302734,0.463666,0.051525,-0.303424
low_signal_high_risk_shift,authority_boundary_v4,4,192,0.276042,0.208333,0.356426,0.847110,0.328288,0.433886,0.547790,0.380972,0.301775,0.461633,0.051804,-0.244404
low_signal_high_risk_shift,authority_boundary_v4,5,192,0.296875,0.260417,0.356393,0.846741,0.330591,0.435244,0.547692,0.380985,0.303686,0.461311,0.051690,-0.256306
low_signal_high_risk_shift,authority_boundary_v4,6,192,0.302083,0.265625,0.358380,0.847211,0.330589,0.435723,0.548262,0.382180,0.304690,0.461668,0.051485,-0.255068
low_signal_high_risk_shift,authority_boundary_v4,7,192,0.265625,0.270833,0.357775,0.844836,0.329779,0.435360,0.547563,0.381347,0.302108,0.461216,0.051510,-0.293834
low_signal_high_risk_shift,authority_boundary_v4,8,192,0.250000,0.250000,0.357928,0.848157,0.329978,0.437940,0.548488,0.382518,0.302242,0.462970,0.051819,-0.297762
low_signal_high_risk_shift,authority_boundary_v4,9,192,0.286458,0.322917,0.358000,0.846483,0.330604,0.435687,0.546365,0.380618,0.302666,0.463053,0.051767,-0.305938
low_signal_high_risk_shift,authority_boundary_v5,0,192,0.385417,0.307292,0.319278,0.693271,0.314230,0.414019,0.612981,0.367425,0.293564,0.493528,0.071977,-0.138972
low_signal_high_risk_shift,authority_boundary_v5,1,192,0.364583,0.234375,0.320807,0.693742,0.313754,0.415285,0.614703,0.365912,0.291170,0.493882,0.072002,-0.114879
low_signal_high_risk_shift,authority_boundary_v5,2,192,0.375000,0.223958,0.321815,0.692717,0.316840,0.416559,0.614588,0.366382,0.294036,0.491708,0.072361,-0.098713
low_signal_high_risk_shift,authority_boundary_v5,3,192,0.375000,0.281250,0.321374,0.692971,0.313911,0.413858,0.615333,0.367227,0.292527,0.490718,0.071490,-0.133417
low_signal_high_risk_shift,authority_boundary_v5,4,192,0.348958,0.255208,0.321560,0.694401,0.314885,0.415508,0.616996,0.366821,0.294051,0.490386,0.071657,-0.143882
low_signal_high_risk_shift,authority_boundary_v5,5,192,0.307292,0.255208,0.322639,0.694307,0.315615,0.415630,0.614112,0.366720,0.293267,0.489946,0.071709,-0.186148
low_signal_high_risk_shift,authority_boundary_v5,6,192,0.291667,0.250000,0.322229,0.695082,0.315350,0.416321,0.614885,0.366602,0.293686,0.490999,0.071532,-0.198594
low_signal_high_risk_shift,authority_boundary_v5,7,192,0.354167,0.218750,0.322298,0.692857,0.314710,0.414926,0.615196,0.367059,0.293751,0.491566,0.072003,-0.115953
low_signal_high_risk_shift,authority_boundary_v5,8,192,0.354167,0.213542,0.321391,0.694636,0.313911,0.415765,0.615005,0.369068,0.292946,0.493309,0.072025,-0.113113
low_signal_high_risk_shift,authority_boundary_v5,9,192,0.380208,0.234375,0.321471,0.695141,0.316306,0.415399,0.615012,0.367698,0.292541,0.492542,0.071425,-0.100332
low_signal_high_risk_shift,bayesian_authority_allocation,0,192,0.270833,0.213542,0.341702,0.716204,0.349749,0.402991,0.537572,0.358648,0.292508,0.451489,0.072606,-0.216055
low_signal_high_risk_shift,bayesian_authority_allocation,1,192,0.281250,0.270833,0.341881,0.716627,0.350299,0.405407,0.534833,0.359504,0.292437,0.452732,0.073032,-0.241988
low_signal_high_risk_shift,bayesian_authority_allocation,2,192,0.343750,0.244792,0.342096,0.714900,0.352514,0.404550,0.534548,0.358753,0.292886,0.452816,0.073093,-0.163181
low_signal_high_risk_shift,bayesian_authority_allocation,3,192,0.317708,0.270833,0.340962,0.718944,0.348245,0.404895,0.537133,0.359700,0.291433,0.453193,0.071914,-0.205301
low_signal_high_risk_shift,bayesian_authority_allocation,4,192,0.213542,0.270833,0.341838,0.717830,0.350766,0.404833,0.535934,0.359093,0.292228,0.452110,0.072473,-0.309851
low_signal_high_risk_shift,bayesian_authority_allocation,5,192,0.307292,0.281250,0.342428,0.717174,0.353497,0.404068,0.534467,0.359621,0.292835,0.451575,0.072717,-0.223064
low_signal_high_risk_shift,bayesian_authority_allocation,6,192,0.328125,0.255208,0.342698,0.719459,0.351804,0.406322,0.535073,0.359360,0.294413,0.452518,0.071767,-0.186626
low_signal_high_risk_shift,bayesian_authority_allocation,7,192,0.296875,0.270833,0.343005,0.720093,0.349591,0.404430,0.538169,0.360417,0.292952,0.454189,0.072090,-0.227069
low_signal_high_risk_shift,bayesian_authority_allocation,8,192,0.354167,0.208333,0.341564,0.716349,0.349826,0.405760,0.534942,0.357727,0.291975,0.451628,0.072960,-0.129956
low_signal_high_risk_shift,bayesian_authority_allocation,9,192,0.276042,0.307292,0.344493,0.718741,0.352561,0.405353,0.535211,0.360575,0.292344,0.453275,0.072059,-0.271393
low_signal_high_risk_shift,cbf_safety_filter,0,192,0.401042,0.197917,0.271625,0.313761,0.304051,0.334538,0.650970,0.213089,0.282544,0.520385,0.115040,0.077100
low_signal_high_risk_shift,cbf_safety_filter,1,192,0.442708,0.109375,0.274701,0.309386,0.301773,0.333932,0.651778,0.211893,0.283230,0.521935,0.115159,0.174566
