seed,split,task,ablation,episode,task_success,safety_violation,authority_regret,human_burden,late_handoff,handoff_churn,recovery_success,intervention_cost,boundary_calibration_error,override_precision,unsafe_autonomy,robust_utility,risk_estimate
0,low_signal_high_risk_shift,fragile_reaching,minus_handoff_hysteresis,22,0.000000,0.000000,0.332796,0.685536,0.274051,0.549382,0.608131,0.375766,0.308712,0.459167,0.074683,-0.346428,0.342023
0,low_signal_high_risk_shift,fragile_reaching,minus_handoff_hysteresis,23,1.000000,0.000000,0.308936,0.642669,0.280184,0.521955,0.618517,0.370634,0.283667,0.494846,0.085064,0.673479,0.337169
0,low_signal_high_risk_shift,fragile_reaching,minus_handoff_hysteresis,24,0.000000,0.000000,0.308157,0.707854,0.277309,0.581134,0.594229,0.401624,0.276020,0.477947,0.073947,-0.353654,0.340023
0,low_signal_high_risk_shift,fragile_reaching,minus_handoff_hysteresis,25,0.000000,0.000000,0.325603,0.703471,0.293304,0.548335,0.598034,0.390216,0.299912,0.463301,0.068806,-0.354141,0.319323
0,low_signal_high_risk_shift,fragile_reaching,minus_handoff_hysteresis,26,1.000000,0.000000,0.329559,0.681535,0.297300,0.546881,0.622832,0.388394,0.295848,0.479159,0.076726,0.651835,0.334486
0,low_signal_high_risk_shift,fragile_reaching,minus_handoff_hysteresis,27,0.000000,0.000000,0.293973,0.671595,0.283715,0.540859,0.606723,0.396239,0.287970,0.483451,0.078179,-0.336060,0.333709
0,low_signal_high_risk_shift,fragile_reaching,minus_boundary_uncertainty,0,0.000000,0.000000,0.350208,0.622596,0.283961,0.454709,0.594838,0.307127,0.363390,0.430589,0.097356,-0.320100,0.355531
0,low_signal_high_risk_shift,fragile_reaching,minus_boundary_uncertainty,1,0.000000,0.000000,0.324252,0.607096,0.259920,0.451988,0.590726,0.341067,0.357400,0.429753,0.107794,-0.309440,0.388124
0,low_signal_high_risk_shift,fragile_reaching,minus_boundary_uncertainty,2,0.000000,0.000000,0.363543,0.648446,0.288895,0.406550,0.601210,0.331456,0.362124,0.448817,0.092499,-0.326571,0.387576
0,low_signal_high_risk_shift,fragile_reaching,minus_boundary_uncertainty,3,0.000000,1.000000,0.341638,0.662254,0.293702,0.396169,0.562163,0.325055,0.332819,0.467405,0.090642,-0.946415,0.359719
0,low_signal_high_risk_shift,fragile_reaching,minus_boundary_uncertainty,4,0.000000,1.000000,0.330629,0.648867,0.298637,0.429959,0.585742,0.333467,0.328683,0.457208,0.097570,-0.944250,0.375539
0,low_signal_high_risk_shift,fragile_reaching,minus_boundary_uncertainty,5,1.000000,1.000000,0.341869,0.633571,0.270524,0.450607,0.619863,0.335416,0.363290,0.422995,0.094579,0.061167,0.375252
0,low_signal_high_risk_shift,fragile_reaching,minus_boundary_uncertainty,6,1.000000,0.000000,0.327977,0.622434,0.280505,0.408599,0.601287,0.335697,0.339313,0.451086,0.104897,0.689242,0.388186
0,low_signal_high_risk_shift,fragile_reaching,minus_boundary_uncertainty,7,0.000000,0.000000,0.327363,0.629685,0.249817,0.410087,0.588737,0.319845,0.338767,0.445411,0.094524,-0.307032,0.346632
0,low_signal_high_risk_shift,fragile_reaching,minus_boundary_uncertainty,8,1.000000,1.000000,0.344488,0.655525,0.292880,0.454827,0.581525,0.335900,0.352812,0.424906,0.093354,0.048044,0.376310
0,low_signal_high_risk_shift,fragile_reaching,minus_boundary_uncertainty,9,1.000000,0.000000,0.344724,0.597412,0.280596,0.383959,0.578845,0.332464,0.311668,0.456086,0.104185,0.692531,0.347290
0,low_signal_high_risk_shift,fragile_reaching,minus_boundary_uncertainty,10,0.000000,1.000000,0.350287,0.634952,0.266469,0.428164,0.592175,0.330234,0.333113,0.444848,0.106798,-0.939624,0.421704
0,low_signal_high_risk_shift,fragile_reaching,minus_boundary_uncertainty,11,1.000000,0.000000,0.336935,0.662818,0.283646,0.411021,0.597921,0.342375,0.334713,0.433722,0.087228,0.675580,0.375855
0,low_signal_high_risk_shift,fragile_reaching,minus_boundary_uncertainty,12,1.000000,0.000000,0.333984,0.633073,0.252968,0.409468,0.603721,0.326058,0.336104,0.463136,0.095289,0.690647,0.363426
0,low_signal_high_risk_shift,fragile_reaching,minus_boundary_uncertainty,13,1.000000,1.000000,0.349518,0.611669,0.281063,0.417625,0.593057,0.323021,0.356626,0.460698,0.104685,0.065877,0.358021
0,low_signal_high_risk_shift,fragile_reaching,minus_boundary_uncertainty,14,0.000000,0.000000,0.345794,0.605739,0.272609,0.410960,0.604424,0.321328,0.326163,0.456411,0.115432,-0.308537,0.391838
0,low_signal_high_risk_shift,fragile_reaching,minus_boundary_uncertainty,15,1.000000,0.000000,0.332380,0.621736,0.292241,0.432028,0.579930,0.337212,0.339929,0.451533,0.097456,0.681760,0.349521
0,low_signal_high_risk_shift,fragile_reaching,minus_boundary_uncertainty,16,0.000000,0.000000,0.330112,0.638856,0.267296,0.428098,0.579053,0.336182,0.340899,0.444495,0.094160,-0.317287,0.370631
0,low_signal_high_risk_shift,fragile_reaching,minus_boundary_uncertainty,17,0.000000,0.000000,0.336088,0.651409,0.294831,0.411769,0.587986,0.337345,0.343741,0.466688,0.092550,-0.323641,0.369337
0,low_signal_high_risk_shift,fragile_reaching,minus_boundary_uncertainty,18,0.000000,1.000000,0.332005,0.674893,0.314032,0.437555,0.587701,0.337129,0.326565,0.460288,0.087378,-0.954424,0.355478
0,low_signal_high_risk_shift,fragile_reaching,minus_boundary_uncertainty,19,1.000000,1.000000,0.336815,0.641201,0.274119,0.436170,0.606988,0.333974,0.345851,0.450215,0.097511,0.060870,0.367359
0,low_signal_high_risk_shift,fragile_reaching,minus_boundary_uncertainty,20,0.000000,0.000000,0.338881,0.625290,0.277554,0.419452,0.588482,0.309029,0.345998,0.431927,0.102993,-0.313357,0.368999
0,low_signal_high_risk_shift,fragile_reaching,minus_boundary_uncertainty,21,0.000000,0.000000,0.326831,0.608600,0.279805,0.395474,0.587454,0.322606,0.338250,0.462824,0.103060,-0.305262,0.363989
0,low_signal_high_risk_shift,fragile_reaching,minus_boundary_uncertainty,22,0.000000,1.000000,0.331614,0.648592,0.280370,0.435601,0.581537,0.327154,0.360372,0.430239,0.098555,-0.941889,0.382022
0,low_signal_high_risk_shift,fragile_reaching,minus_boundary_uncertainty,23,0.000000,0.000000,0.325912,0.599886,0.260202,0.411469,0.591759,0.317707,0.345828,0.448635,0.110238,-0.300889,0.388795
0,low_signal_high_risk_shift,fragile_reaching,minus_boundary_uncertainty,24,1.000000,0.000000,0.342184,0.611599,0.314327,0.415364,0.586257,0.328921,0.343673,0.445095,0.112109,0.681543,0.382110
0,low_signal_high_risk_shift,fragile_reaching,minus_boundary_uncertainty,25,0.000000,1.000000,0.365179,0.652400,0.305244,0.412514,0.585700,0.338751,0.321152,0.446248,0.090815,-0.953231,0.357263
0,low_signal_high_risk_shift,fragile_reaching,minus_boundary_uncertainty,26,1.000000,0.000000,0.333345,0.657513,0.301560,0.427724,0.585121,0.331002,0.364651,0.443640,0.095276,0.672994,0.401526
0,low_signal_high_risk_shift,fragile_reaching,minus_boundary_uncertainty,27,0.000000,0.000000,0.337733,0.626727,0.274603,0.419552,0.617417,0.332716,0.341048,0.445644,0.097033,-0.313009,0.368967
0,low_signal_high_risk_shift,fragile_reaching,minus_recovery_feasibility,0,1.000000,0.000000,0.332148,0.643009,0.285701,0.425433,0.484711,0.315208,0.299919,0.438043,0.078435,0.673133,0.327388
0,low_signal_high_risk_shift,fragile_reaching,minus_recovery_feasibility,1,0.000000,0.000000,0.302823,0.650885,0.262745,0.387869,0.471498,0.318445,0.307325,0.468086,0.083099,-0.314626,0.336018
0,low_signal_high_risk_shift,fragile_reaching,minus_recovery_feasibility,2,0.000000,0.000000,0.324050,0.654395,0.277497,0.389388,0.465550,0.319832,0.280190,0.473474,0.082617,-0.323932,0.342831
0,low_signal_high_risk_shift,fragile_reaching,minus_recovery_feasibility,3,1.000000,1.000000,0.317291,0.619977,0.294533,0.424251,0.443448,0.315525,0.308819,0.488393,0.090714,0.057771,0.329109
0,low_signal_high_risk_shift,fragile_reaching,minus_recovery_feasibility,4,0.000000,0.000000,0.338832,0.638639,0.288340,0.399263,0.484180,0.314645,0.289596,0.484293,0.085028,-0.324757,0.317319
0,low_signal_high_risk_shift,fragile_reaching,minus_recovery_feasibility,5,0.000000,0.000000,0.304263,0.651332,0.287835,0.421460,0.454986,0.314043,0.312302,0.470815,0.082790,-0.324020,0.340047
0,low_signal_high_risk_shift,fragile_reaching,minus_recovery_feasibility,6,0.000000,0.000000,0.295599,0.609499,0.280769,0.351606,0.468657,0.335898,0.300305,0.480349,0.093740,-0.303392,0.334971
0,low_signal_high_risk_shift,fragile_reaching,minus_recovery_feasibility,7,1.000000,1.000000,0.324465,0.610701,0.258403,0.378009,0.515390,0.308607,0.279774,0.481654,0.097128,0.075980,0.344082
0,low_signal_high_risk_shift,fragile_reaching,minus_recovery_feasibility,8,1.000000,0.000000,0.317350,0.654567,0.306358,0.414126,0.473049,0.337385,0.301529,0.454733,0.080884,0.668959,0.326693
0,low_signal_high_risk_shift,fragile_reaching,minus_recovery_feasibility,9,1.000000,0.000000,0.309482,0.627196,0.290952,0.370134,0.461196,0.305603,0.288090,0.515346,0.086932,0.687469,0.316848
0,low_signal_high_risk_shift,fragile_reaching,minus_recovery_feasibility,10,0.000000,0.000000,0.319829,0.666762,0.287935,0.398235,0.487107,0.314636,0.320295,0.473231,0.075576,-0.326333,0.325590
0,low_signal_high_risk_shift,fragile_reaching,minus_recovery_feasibility,11,1.000000,0.000000,0.337209,0.687437,0.298189,0.368564,0.460410,0.315486,0.293242,0.510141,0.072590,0.664059,0.316463
0,low_signal_high_risk_shift,fragile_reaching,minus_recovery_feasibility,12,0.000000,0.000000,0.328394,0.622453,0.270795,0.367999,0.455085,0.298825,0.266460,0.476755,0.086055,-0.312450,0.321867
0,low_signal_high_risk_shift,fragile_reaching,minus_recovery_feasibility,13,1.000000,0.000000,0.295843,0.622844,0.271173,0.401149,0.453410,0.303574,0.310562,0.457050,0.087747,0.690946,0.320470
0,low_signal_high_risk_shift,fragile_reaching,minus_recovery_feasibility,14,0.000000,0.000000,0.314204,0.633556,0.282803,0.361337,0.478722,0.301914,0.302695,0.470652,0.084917,-0.311107,0.324672
0,low_signal_high_risk_shift,fragile_reaching,minus_recovery_feasibility,15,0.000000,0.000000,0.345208,0.646587,0.304035,0.383853,0.466267,0.319989,0.302950,0.483172,0.081874,-0.330888,0.330623
0,low_signal_high_risk_shift,fragile_reaching,minus_recovery_feasibility,16,0.000000,1.000000,0.334618,0.631797,0.265471,0.406771,0.476653,0.317696,0.304080,0.450945,0.094658,-0.940211,0.363096
0,low_signal_high_risk_shift,fragile_reaching,minus_recovery_feasibility,17,0.000000,1.000000,0.337691,0.658418,0.297162,0.382871,0.445832,0.323257,0.293840,0.479673,0.078779,-0.952593,0.316831
0,low_signal_high_risk_shift,fragile_reaching,minus_recovery_feasibility,18,0.000000,0.000000,0.322170,0.648786,0.284378,0.401366,0.461393,0.317741,0.306123,0.490573,0.084781,-0.324778,0.324554
0,low_signal_high_risk_shift,fragile_reaching,minus_recovery_feasibility,19,0.000000,0.000000,0.332482,0.642147,0.282687,0.376652,0.483120,0.313701,0.284955,0.464180,0.082511,-0.320384,0.319956
0,low_signal_high_risk_shift,fragile_reaching,minus_recovery_feasibility,20,0.000000,0.000000,0.324261,0.643340,0.278438,0.386715,0.492087,0.310553,0.302239,0.480066,0.079373,-0.318111,0.323259
0,low_signal_high_risk_shift,fragile_reaching,minus_recovery_feasibility,21,0.000000,0.000000,0.332184,0.674311,0.285765,0.369943,0.468774,0.326790,0.293028,0.485307,0.078853,-0.330173,0.331032
0,low_signal_high_risk_shift,fragile_reaching,minus_recovery_feasibility,22,0.000000,0.000000,0.329237,0.647315,0.286767,0.426626,0.461573,0.332854,0.290562,0.459446,0.086664,-0.331102,0.333145
0,low_signal_high_risk_shift,fragile_reaching,minus_recovery_feasibility,23,1.000000,0.000000,0.290682,0.622809,0.270598,0.383673,0.485156,0.315514,0.298215,0.474379,0.088119,0.695780,0.334003
0,low_signal_high_risk_shift,fragile_reaching,minus_recovery_feasibility,24,0.000000,0.000000,0.345902,0.636894,0.287174,0.426193,0.485582,0.316014,0.318085,0.484902,0.082432,-0.329176,0.326748
0,low_signal_high_risk_shift,fragile_reaching,minus_recovery_feasibility,25,0.000000,0.000000,0.323232,0.647049,0.292446,0.355811,0.475366,0.323717,0.294789,0.481529,0.091212,-0.319931,0.342050
0,low_signal_high_risk_shift,fragile_reaching,minus_recovery_feasibility,26,0.000000,1.000000,0.315336,0.652414,0.289526,0.424825,0.495458,0.318285,0.326278,0.458743,0.082651,-0.944908,0.337437
0,low_signal_high_risk_shift,fragile_reaching,minus_recovery_feasibility,27,0.000000,0.000000,0.332731,0.628553,0.279442,0.406525,0.449082,0.316046,0.294606,0.470807,0.086970,-0.323207,0.326845
0,low_signal_high_risk_shift,fragile_reaching,confidence_only_boundary,0,0.000000,0.000000,0.457257,0.799545,0.339636,0.495258,0.327911,0.325108,0.391758,0.299427,0.064163,-0.426256,0.429829
0,low_signal_high_risk_shift,fragile_reaching,confidence_only_boundary,1,0.000000,0.000000,0.445241,0.812561,0.368077,0.433775,0.387950,0.338970,0.378363,0.318141,0.061298,-0.420131,0.417048
0,low_signal_high_risk_shift,fragile_reaching,confidence_only_boundary,2,0.000000,1.000000,0.433242,0.841716,0.365853,0.451271,0.362139,0.334900,0.369443,0.313443,0.061464,-1.047530,0.412814
0,low_signal_high_risk_shift,fragile_reaching,confidence_only_boundary,3,0.000000,1.000000,0.439562,0.801258,0.356498,0.473727,0.350485,0.335231,0.339848,0.305507,0.058134,-1.041564,0.383909
0,low_signal_high_risk_shift,fragile_reaching,confidence_only_boundary,4,0.000000,0.000000,0.446124,0.800736,0.366257,0.485346,0.396643,0.332582,0.359790,0.312105,0.063966,-0.422077,0.428334
0,low_signal_high_risk_shift,fragile_reaching,confidence_only_boundary,5,0.000000,1.000000,0.432078,0.795927,0.368530,0.478069,0.337344,0.325841,0.373449,0.291069,0.061623,-1.040972,0.415060
0,low_signal_high_risk_shift,fragile_reaching,confidence_only_boundary,6,0.000000,0.000000,0.419209,0.776500,0.369893,0.430141,0.365395,0.328506,0.343170,0.335427,0.066677,-0.405581,0.408496
0,low_signal_high_risk_shift,fragile_reaching,confidence_only_boundary,7,0.000000,0.000000,0.448401,0.791571,0.360554,0.457725,0.365080,0.332744,0.367099,0.314137,0.065332,-0.418761,0.428258
0,low_signal_high_risk_shift,fragile_reaching,confidence_only_boundary,8,0.000000,1.000000,0.453237,0.802868,0.370792,0.492382,0.355729,0.355671,0.374724,0.309274,0.063082,-1.051519,0.413769
0,low_signal_high_risk_shift,fragile_reaching,confidence_only_boundary,9,0.000000,0.000000,0.423109,0.792494,0.373274,0.427152,0.364395,0.340412,0.336796,0.345244,0.064740,-0.411847,0.415297
0,low_signal_high_risk_shift,fragile_reaching,confidence_only_boundary,10,1.000000,0.000000,0.452409,0.831708,0.378714,0.460371,0.345018,0.342298,0.356432,0.306102,0.066850,0.564821,0.431134
0,low_signal_high_risk_shift,fragile_reaching,confidence_only_boundary,11,0.000000,0.000000,0.447288,0.789471,0.381421,0.454051,0.358204,0.333829,0.356435,0.317058,0.063902,-0.421535,0.418089
0,low_signal_high_risk_shift,fragile_reaching,confidence_only_boundary,12,0.000000,0.000000,0.437196,0.797247,0.324287,0.420729,0.365906,0.322494,0.332645,0.302667,0.060814,-0.405988,0.398156
0,low_signal_high_risk_shift,fragile_reaching,confidence_only_boundary,13,0.000000,0.000000,0.451225,0.777006,0.354121,0.442456,0.370303,0.299277,0.364366,0.323455,0.072847,-0.409345,0.434686
0,low_signal_high_risk_shift,fragile_reaching,confidence_only_boundary,14,0.000000,0.000000,0.431096,0.781913,0.335877,0.442840,0.364777,0.322098,0.363416,0.314314,0.068060,-0.405342,0.429563
0,low_signal_high_risk_shift,fragile_reaching,confidence_only_boundary,15,0.000000,0.000000,0.421913,0.796444,0.359252,0.487394,0.346489,0.340147,0.344087,0.337855,0.062131,-0.418888,0.398981
0,low_signal_high_risk_shift,fragile_reaching,confidence_only_boundary,16,1.000000,0.000000,0.418787,0.796707,0.342941,0.457150,0.337351,0.323089,0.366992,0.323663,0.064032,0.589044,0.427226
0,low_signal_high_risk_shift,fragile_reaching,confidence_only_boundary,17,0.000000,0.000000,0.434325,0.834050,0.383683,0.436386,0.350081,0.322057,0.368206,0.310510,0.064939,-0.426708,0.437372
0,low_signal_high_risk_shift,fragile_reaching,confidence_only_boundary,18,0.000000,1.000000,0.443644,0.784232,0.376551,0.468068,0.362998,0.345555,0.349044,0.332289,0.069538,-1.041059,0.422085
0,low_signal_high_risk_shift,fragile_reaching,confidence_only_boundary,19,0.000000,0.000000,0.443222,0.792115,0.370255,0.494016,0.338378,0.325888,0.348090,0.315192,0.065069,-0.424955,0.405570
0,low_signal_high_risk_shift,fragile_reaching,confidence_only_boundary,20,0.000000,1.000000,0.450968,0.765537,0.359236,0.473746,0.367811,0.334285,0.353019,0.328801,0.074640,-1.034802,0.433899
0,low_signal_high_risk_shift,fragile_reaching,confidence_only_boundary,21,0.000000,1.000000,0.458750,0.796558,0.384303,0.445027,0.354371,0.335092,0.365533,0.327993,0.064742,-1.045913,0.424698
0,low_signal_high_risk_shift,fragile_reaching,confidence_only_boundary,22,0.000000,0.000000,0.444881,0.751655,0.373437,0.484870,0.362164,0.311283,0.365124,0.303178,0.080530,-0.411707,0.417423
0,low_signal_high_risk_shift,fragile_reaching,confidence_only_boundary,23,1.000000,1.000000,0.431591,0.779526,0.323698,0.411650,0.368306,0.311924,0.347075,0.340241,0.068113,-0.017902,0.405311
0,low_signal_high_risk_shift,fragile_reaching,confidence_only_boundary,24,0.000000,1.000000,0.432318,0.811784,0.367233,0.418166,0.353394,0.329003,0.375547,0.310278,0.067352,-1.036474,0.442830
0,low_signal_high_risk_shift,fragile_reaching,confidence_only_boundary,25,0.000000,0.000000,0.445851,0.783909,0.353071,0.492406,0.357712,0.340926,0.347625,0.311807,0.066646,-0.420657,0.403219
0,low_signal_high_risk_shift,fragile_reaching,confidence_only_boundary,26,0.000000,0.000000,0.457490,0.811079,0.356734,0.473821,0.327979,0.300005,0.367835,0.313814,0.061332,-0.426730,0.407629
0,low_signal_high_risk_shift,fragile_reaching,confidence_only_boundary,27,1.000000,1.000000,0.437196,0.756909,0.353958,0.441396,0.348770,0.316348,0.358777,0.338639,0.072077,-0.024291,0.401707
0,low_signal_high_risk_shift,fragile_reaching,safety_only_boundary,0,1.000000,0.000000,0.252525,0.283695,0.252755,0.347131,0.641641,0.209614,0.278325,0.504632,0.125544,0.817055,0.261565
0,low_signal_high_risk_shift,fragile_reaching,safety_only_boundary,1,0.000000,0.000000,0.262668,0.293668,0.267187,0.310468,0.682403,0.196211,0.287446,0.514216,0.111760,-0.181182,0.255326
0,low_signal_high_risk_shift,fragile_reaching,safety_only_boundary,2,1.000000,1.000000,0.262899,0.260217,0.278034,0.344291,0.659035,0.201908,0.299035,0.518163,0.121963,0.198555,0.268920
0,low_signal_high_risk_shift,fragile_reaching,safety_only_boundary,3,0.000000,0.000000,0.259598,0.272263,0.257508,0.336775,0.682772,0.189043,0.274751,0.517820,0.138648,-0.176139,0.274878
0,low_signal_high_risk_shift,fragile_reaching,safety_only_boundary,4,1.000000,0.000000,0.253683,0.290092,0.285283,0.327336,0.673209,0.209103,0.302916,0.525126,0.126222,0.814978,0.269014
0,low_signal_high_risk_shift,fragile_reaching,safety_only_boundary,5,0.000000,0.000000,0.262099,0.298026,0.259093,0.346436,0.671846,0.204404,0.300501,0.503956,0.122215,-0.186771,0.266259
0,low_signal_high_risk_shift,fragile_reaching,safety_only_boundary,6,1.000000,0.000000,0.248412,0.266020,0.276135,0.294383,0.695812,0.206075,0.281554,0.524097,0.131380,0.829602,0.281855
0,low_signal_high_risk_shift,fragile_reaching,safety_only_boundary,7,1.000000,0.000000,0.242003,0.259914,0.231119,0.292689,0.666295,0.201967,0.280012,0.517113,0.137850,0.838125,0.284062
0,low_signal_high_risk_shift,fragile_reaching,safety_only_boundary,8,0.000000,1.000000,0.252556,0.271852,0.264362,0.325869,0.693316,0.212703,0.303740,0.521774,0.131049,-0.795591,0.269339
